Slice,Mean
1274,112.19857142857143
1275,112.00857142857143
1276,111.66285714285715
1277,111.55
1278,111.73285714285714
1279,111.62142857142857
1280,111.39428571428572
1281,41.20285714285714
1282,42.10857142857143
1283,42.50142857142857
1284,41.84428571428571
1285,42.1
1286,42.01857142857143
1287,42.38285714285714
1288,42.39857142857143
1289,42.21714285714286
1290,42.38857142857143
1291,41.927142857142854
1292,42.21
1293,42.11142857142857
1294,42.347142857142856
1295,42.432857142857145
1296,42.151428571428575
1297,42.24
1298,41.82142857142857
1299,110.74857142857142
1300,111.20428571428572
1301,111.03285714285714
1302,111.45428571428572
1303,111.37428571428572
1304,111.41857142857143
1305,110.80142857142857
1306,111.74285714285715
1307,111.49857142857142
1308,42.40857142857143
1309,42.84142857142857
1310,42.67285714285714
1311,42.315714285714286
1312,41.84428571428571
1313,42.24285714285714
1314,42.462857142857146
1315,41.60857142857143
1316,41.784285714285716
1317,41.93857142857143
1318,41.92285714285714
1319,42.105714285714285
1320,41.97428571428571
1321,42.464285714285715
1322,42.38857142857143
1323,42.364285714285714
1324,42.315714285714286
1325,110.19285714285714
1326,110.44571428571429
1327,111.23571428571428
1328,110.76714285714286
1329,110.74142857142857
1330,110.80571428571429
1331,110.92428571428572
1332,111.05571428571429
1333,111.04
1334,84.76
1335,41.73571428571429
1336,41.47714285714286
1337,41.93142857142857
1338,41.95285714285714
1339,42.06285714285714
1340,42.48714285714286
1341,42.04
1342,42.11714285714286
1343,42.18
1344,42.504285714285714
1345,42.47857142857143
1346,42.59285714285714
1347,42.5
1348,42.36142857142857
1349,42.16142857142857
1350,42.22571428571428
1351,42.06142857142857
1352,41.91571428571429
1353,42.24
1354,41.964285714285715
